Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
1007.88,264,3.791,3.688,1416.813,2060.31,7452.09,70
1007.16,264.3428571,3.791,3.688,1421.344,2060.38,7459.22,69
1004.59,262.6285714,3.792,3.687,1416.813,2060.31,7481.66,68
1001.97,261.2142857,3.791,3.688,1412.344,2024.34,7421.53,67
1001.09,261.7142857,3.791,3.688,1407.232143,2024.38,7438.91,66
998.25,260.8,3.79,3.689,1403.406,2024.41,7460.91,65
997.66,260.8,3.791,3.689,1396.915429,2024.34,7429.44,64
995.91,259.8857143,3.79,3.689,1396.915429,2024.34,7439.34,63
992.81,257.3571429,3.788,3.691,1394.375,2024.38,7440.5,62
993.81,258.0571429,3.789,3.69,1385.375,2024.38,7460,61
994.78,258.9714286,3.788,3.689,1389.812,2024.31,7436.72,60
994.59,258.9714286,3.789,3.689,1389.875,2024.38,7448.53,59
993.62,258.1714286,3.789,3.689,1389.917625,2024.41,7511.91,58
992.53,257.5714286,3.79,3.689,1385.282,2024.28,7469.97,57
991.12,258.1714286,3.79,3.691,1381.455857,1988.31,7504.16,56
988.59,257.2571429,3.79,3.69,1376.406,1988.41,7489.34,55
985.25,255.7,3.789,3.691,1371.812,1988.31,7418.03,54
978.22,252.5,3.786,3.691,1366.120286,1988.41,7402.41,53
969.47,249.0756303,3.782,3.693,1349.313,1952.31,7352.88,52
967.16,238.1955,3.771,3.806,987.375,1729,8064.56,51
980.62,253.8500336,3.782,3.956,1016.375,1736.38,7966.72,50
978.38,253.6190476,3.784,3.694,1350.660714,1988.38,7483.81,49
976.62,252.1008403,3.784,3.694,1349.312,1988.31,7411.5,48
973.5,251.092437,3.783,3.693,1349.375,1952.38,7343.81,47
971.69,249.3781513,3.783,3.694,1340.375,1952.38,7301.56,46
972.25,249.3781513,3.783,3.695,1335.813,1952.31,7307.25,45
973.25,250.2352941,3.784,3.694,1335.812,1952.31,7303.19,44
974.88,250.8571429,3.784,3.693,1340.375,1952.38,7277.12,43
973.56,250.3865546,3.784,3.693,1344.812,1952.31,7294.06,42
973.5,250.2352941,3.783,3.693,1340.375,1952.38,7333.88,41
969.38,248.3697479,3.782,3.693,1340.313,1952.31,7318.5,40
968.88,248.3697479,3.783,3.694,1331.437,1952.44,7314.31,39
967.56,248.0952381,3.783,3.694,1331.25,1952.25,7329.44,38
967.69,248.0952381,3.782,3.694,1326.75,1952.25,7379.12,37
964.56,246.6554622,3.783,3.696,1326.875,1916.38,7350.12,36
962.06,246.4411765,3.783,3.695,1317.875,1916.38,7331.56,35
962.31,246.8333333,3.782,3.695,1315.625,1918.62,7406.94,34
962.88,246.3809524,3.784,3.695,1313.375,1916.38,7356.06,33
962.06,246.6554622,3.783,3.696,1313.313,1916.31,7355.06,32
961.88,246.4411765,3.783,3.695,1313.375,1916.38,7334.94,31
957.25,244.6386555,3.782,3.696,1308.75,1916.25,7266.75,30
951,241.6764706,3.779,3.696,1299.812,1916.31,7210.44,29
946.56,239.2941176,3.776,3.698,1286.312,1880.31,7252.81,28
942.44,237.7058824,3.776,3.699,1272.875,1880.38,7219.06,27
941.5,225.625,3.765,3.808,910.375,1638,8056.25,26
952.44,243.0882353,3.775,3.96,939.1691429,1664.31,7985.75,25
947.94,240.7941176,3.776,3.698,1286.375,1880.38,7366.62,24
945.19,239.937,3.776,3.698,1281.938,1880.44,7322.31,23
948.31,240.1666667,3.776,3.699,1276.313,1880.31,7271.06,22
949.5,240.8823529,3.778,3.699,1281.812,1880.31,7244.75,21
948.25,239.5966387,3.778,3.698,1286.375,1880.38,7266.12,20
948.62,239.5966387,3.778,3.699,1281.875,1880.38,7292.44,19
948.25,239.5966387,3.778,3.7,1281.875,1880.38,7312.06,18
949.75,240.8823529,3.779,3.698,1281.875,1880.38,7334.62,17
949.69,240.605042,3.779,3.697,1286.312,1880.31,7334.62,16
948.31,240.0952381,3.779,3.697,1286.3435,1880.31,7327.25,15
947.81,240.0952381,3.779,3.697,1281.812,1880.31,7356.69,14
945.94,238.8907563,3.779,3.697,1281.875,1880.38,7384.75,13
944.25,239.3823529,3.778,3.699,1276.313,1880.31,7395.19,12
942,238,3.778,3.698,1272.312,1880.31,7351.69,11
941.19,237.5798319,3.777,3.715,1263.875,1844.38,7376,10
939.06,236.3333333,3.777,3.699,1260.313,1844.31,7324.25,9
937.88,235.9047619,3.776,3.7,1259.375,1844.38,7299.06,8
938.75,236.2941176,3.777,3.699,1254.875,1844.38,7303.25,7
937.12,236.2941176,3.777,3.699,1259.375,1844.38,7290.62,6
933.81,234.7941429,3.776,3.7,1254.875,1844.38,7338,5
925.75,230.4,3.773,3.7,1245.875,1844.38,7254.12,4
921.62,228.6,3.772,3.702,1227.813,1808.31,7200.69,3
919.12,228.2571429,3.77,3.702,1218.812,1808.31,7231.31,2
914.06,211.9005,3.758,3.81,847.375,1561,8065.69,1
2590.02,1239.007,3.66,3.225,5376,6678.01,10821.98,1133
7342.94,1284.496,4.237,3.242,5424.991,6678.02,10543.36,1132
7309.44,1201.674667,4.239,3.248,5411.008,6656.99,10471.59,1131
7298.15,1168.993,4.241,3.251,5404,6650.02,10320.89,1130
3329.98,1026.961714,3.698,3.485,5074.621154,5940,5940,1127
6029.98,1055.486442,4.044,3.478,5081.530615,5940,5940,1126
6029.98,1057.787766,4.046,3.479,5065.71,5940,5940,1125
6029.98,1070.001778,4.044,3.483,5052.855,5940,5940,1124
8414.98,888,4.032,3.903,1940.352,2913.34,6140.32,1122
2263.2,888,4.036,3.37,5202.336,6168.32,9423.33,1121
2260.8,885.599,4.036,3.37,5202.367,6175.36,9395.36,1120
2258.4,880.801,4.037,3.369,5195.328,6168.32,9388.32,1119
2256,880.8,4.038,3.368,5195.234,6161.25,9381.25,1118
2253.6,878.403,4.039,3.368,5188.321,6154.34,9353.34,1117
2251.2,876,4.039,3.368,5174.305,6147.3,9332.29,1116
2246.4,871.203,4.039,3.368,5167.328,6140.32,9360.32,1115
2244,866.398,4.039,3.369,5160.352,6126.37,9304.35,1114
2241.6,866.399,4.039,3.369,5153.281,6119.27,9332.26,1113
2239.2,864,4.039,3.37,5139.328,6112.32,9297.34,1112
2234.41,856.797,4.039,3.371,5132.321,6105.31,9292.23,1111
2234.39,859.203,4.04,3.371,5125.25,6098.23,9283.23,1110
2234.73,856.797,4.04,3.372,5125.344,6091.33,9283.33,1109
2232,854.406,4.04,3.372,5118.312,6084.3,9262.31,1108
2229.61,852,4.04,3.372,5111.328,6077.34,9276.33,1107
2227.19,849.61,4.04,3.372,5100.8365,6070.34,9234.34,1106
2224.8,844.812,4.04,3.373,5097.344,6063.33,9255.33,1105
2222.36,842.407,4.04,3.374,5090.328,6056.31,9255.33,1104
2220,844.797,4.04,3.374,5083.328,6049.34,9234.33,1103
2220,840,4.04,3.374,5076.313,6049.34,9206.33,1102
2217.59,840,4.04,3.375,5076.312,6042.33,9248.34,1101
2215.2,835.203,4.04,3.376,5069.343,6035.33,9220.33,1100
2215.22,830.406,4.021,3.688,5026.031,5999.03,9275.03,1099
2222.38,830.406,4.038,3.676,5041.375,6014.38,9269.38,1098
2222.41,835.219,4.04,3.379,5076.312,6049.34,9241.34,1097
2220,832.781,4.04,3.376,5076.313,6049.34,9248.31,1096
2215.19,828,4.04,3.377,5069.343,6035.34,9227.34,1095
2212.78,828,4.04,3.378,5055.344,6028.34,9227.34,1094
2210.41,823.219,4.04,3.378,5048.312,6014.34,9213.34,1093
2208,823.188,4.04,3.379,5041.187,6007.19,9192.19,1092
2208,823.188,4.04,3.379,5034.344,6007.31,9192.31,1091
2205.59,820.813,4.04,3.38,5027.375,6000.38,9171.38,1090
2203.19,818.375,4.04,3.381,5020.344,5993.38,9157.38,1089
2200.81,816,4.039,3.381,5013.375,5986.38,9171.38,1088
2198.41,813.594,4.039,3.382,5006.313,5979.28,9122.31,1087
2196,813.625,4.039,3.383,4999.375,5972.34,9164.34,1086
2193.59,811.219,4.039,3.385,4992.343,5965.38,9136.34,1085
2193.59,808.813,4.039,3.383,4992.344,5958.38,9150.38,1084
2191.19,811.219,4.039,3.384,4985.406,5958.41,9136.38,1083
2191.91,806.406,4.039,3.384,4978.312,5951.31,9129.34,1082
2188.81,806.407,4.039,3.385,4978.343,5944.34,9143.34,1081
2186.38,804,4.039,3.386,4971.407,5937.41,9101.41,1080
2186.44,804,4.038,3.386,4964.375,5930.38,9122.38,1079
2184,801.563,4.038,3.387,4957.313,5930.31,9157.31,1078
2184,801.625,4.038,3.387,4957.375,5923.38,9115.38,1077
2181.56,799.25,4.038,3.387,4950.312,5923.31,9115.31,1076
2179.19,789.625,4.018,3.709,4914,5887,9170,1075
2172,794.4,3.998,3.398,5207.007,6164.61,9548.61,1073
2172,796.8,4,3.393,4976.48,5912.48,9188.48,1072
2172,795,4.001,3.391,4976.32,5912.32,9188.32,1071
2172,795,4.001,3.392,4969.183,5912.38,9152.38,1070
2172,795,4.001,3.393,4961.952,5912.35,9152.35,1069
2172,795,4.001,3.393,4952.355,5912.35,9152.35,1068
2160,790.8,4.001,3.394,4947.52,5912.32,9116.32,1067
2160,790.8,4.001,3.395,4940.352,5876.35,9152.35,1066
2160,788.8,4.001,3.395,4933.089,5876.29,9116.29,1065
2160.03,788.8,4.001,3.395,4928.32,5876.32,9116.32,1064
2160,788.8,4.002,3.396,4922.32,5876.32,9080.32,1063
2160,788.8,4.002,3.397,4916.32,5876.32,9116.32,1062
2160,784.8,4.002,3.396,4911.528,5876.33,9080.33,1061
2148,784.8,4.002,3.397,4904.359,5840.36,9080.36,1060
2148,780.8,4.002,3.398,4904.234,5840.23,9080.23,1059
2148,780,4.002,3.399,4892.297,5840.3,9044.3,1058
2148,780.0155,4.001,3.4,4889.928,5840.33,9080.33,1057
2148,778,4.002,3.4,4882.76,5840.36,9044.36,1056
2148,774,4.002,3.4,4880.328,5840.33,9044.33,1055
2148,774,4.002,3.4,4875.559,5840.36,9116.36,1054
2136,773,4.001,3.402,4868.453,5804.45,9044.45,1053
2136,771,4.002,3.403,4868.391,5804.39,9044.39,1052
2136,769.6,4.002,3.402,4861.144,5804.34,9044.34,1051
2150.41,763.219,4.013,3.731,4816,5789,9128,1050
2148,760.8,3.999,3.722,4820.313,5768.31,9116.31,1049
2148,768,4.001,3.406,4862.312,5804.31,9116.31,1048
2136,768,4.001,3.404,4862.312,5804.31,9080.31,1047
2136,764,4.001,3.405,4856.313,5804.31,9044.31,1046
2136,762.0155,4.002,3.405,4850.344,5804.34,9044.34,1045
2136,762,4.001,3.406,4844.343,5804.34,9044.34,1044
2136,762.4,4.001,3.406,4839.388,5804.19,9044.19,1043
2136,758.4,4.001,3.406,4832.343,5768.34,9044.34,1042
2124,760.8,4,3.407,4825.113,5768.31,9008.31,1041
2124,756.8,4,3.407,4820.344,5768.34,9008.34,1040
2124,756,4,3.409,4814.297,5768.31,9008.31,1039
2124,755.2,4.001,3.409,4808.343,5768.34,9008.34,1038
2124,755.2,4.001,3.409,4802.219,5768.22,9008.22,1037
2124,751.2,4,3.409,4796.344,5768.34,9015.5,1036
2124,753,4,3.411,4796.344,5732.34,8972.34,1035
2123.69,749.6,3.999,3.411,4791.331,5734.53,8974.53,1034
2112,750,4,3.411,4781.975,5732.38,9008.38,1033
2120.91,750,3.999,3.412,4778.375,5732.38,9008.38,1032
2112,748,3.999,3.412,4772.343,5732.34,9008.38,1031
2117.12,746.4,3.999,3.413,4767.575,5732.38,8900.38,1030
2112,746.4,3.999,3.413,4766.313,5732.31,8972.31,1029
2112,746.4,3.999,3.413,4760.188,5732.19,8972.19,1028
2112,742,3.998,3.414,4701.613,5680.81,8992.81,1027
2123,736.812,4.009,3.744,4732,5712,9079.06,1026
2124,741,3.99,3.407,5048.32,6020.32,9476.32,1024
2124,745.2,3.993,3.416,4784.353,5732.35,9080.35,1023
2124,746.002,3.993,3.414,4790.351,5732.35,9044.35,1022
2112,744.8,3.994,3.415,4784.32,5732.32,9044.32,1021
2112,744.8,3.994,3.416,4781.916,5732.32,9008.32,1020
2112,744.8,3.994,3.417,4774.721,5732.32,9044.32,1019
2112,742.8,3.994,3.416,4767.551,5732.35,9008.35,1018
2112,742,3.994,3.418,4760.32,5696.32,9008.32,1017
2112,742,3.994,3.418,4753.12,5696.32,9008.32,1016
2110.17,738,3.994,3.419,4745.92,5696.32,9008.32,1015
2100,738,3.994,3.419,4738.72,5696.32,9008.32,1014
2100,738,3.994,3.42,4731.482,5696.28,8972.29,1013
2100,734,3.994,3.42,4730.312,5660.31,9008.31,1012
2100,732.8,3.995,3.421,4724.281,5660.28,9008.28,1011
2100,733.2,3.995,3.421,4717.144,5660.34,9008.34,1010
2088,731.2,3.994,3.422,4706.39,5660.39,8972.39,1009
2088,729.6,3.994,3.423,4700.36,5660.36,8961.89,1008
2088,725.6,3.994,3.423,4694.359,5624.36,8972.36,1007
2088,725.6,3.995,3.424,4688.343,5624.34,8972.34,1006
2088,726,3.994,3.424,4682.344,5624.34,8972.34,1005
2088,726,3.995,3.424,4676.359,5624.36,8972.36,1004
2088,726,3.995,3.426,4673.944,5624.34,8972.34,1003
2076,720,3.995,3.426,4664.329,5624.33,8936.33,1002
2090.38,715.219,4.006,3.763,4613,5586.03,9023.03,1001
2088,715.2,3.991,3.755,4616.344,5588.34,9044.34,1000
2088,722.4,3.994,3.429,4666.744,5624.34,8972.34,999
2075.97,722.4,3.993,3.428,4670.343,5624.34,8936.34,998
2076,719,3.994,3.427,4659.575,5624.38,8936.38,997
2076,718.8,3.993,3.428,4652.312,5588.31,8972.31,996
2076,719.2,3.993,3.428,4645.081,5588.28,8936.28,995
2076,715.2,3.993,3.43,4637.913,5588.31,8900.31,994
2076,715.2,3.993,3.43,4630.744,5588.34,8900.34,993
2075.38,717,3.993,3.429,4628.312,5588.31,8936.31,992
2064,713.6,3.993,3.431,4622.312,5552.31,8900.31,991
2064,712,3.992,3.431,4616.313,5552.31,8900.31,990
2064,710.4,3.992,3.432,4604.219,5552.22,8864.22,989
2064,710.4,3.992,3.433,4598.344,5552.34,8900.34,988
2064,706.4,3.992,3.433,4592.343,5552.34,8900.34,987
2052,706.4,3.992,3.435,4587.481,5552.28,8864.28,986
2052,706.4,3.992,3.434,4586.343,5516.34,8900.34,985
2052,704.992,3.992,3.433,4580.375,5516.38,8900.38,984
2052,704.8,3.992,3.435,4574.218,5516.22,8900.22,983
2052,704.8,3.992,3.435,4568.344,5516.34,8864.34,982
2052,700.8,3.992,3.437,4565.912,5516.31,8864.31,981
2052,703.2,3.991,3.436,4562.375,5516.38,8864.38,980
2052,699.2,3.991,3.438,4556.312,5516.31,8900.31,979
2040,699.6,3.991,3.437,4550.375,5480.38,8864.38,978
2054.44,693.562,4.002,3.772,4494,5467,8946,977
2064,694.4,3.984,3.777,4450.752,5444.35,8972.35,976
2064,701.6,3.986,3.437,4592.353,5516.35,8936.35,975
2064,703.2,3.986,3.435,4592.321,5552.32,8936.32,974
2052,699.2,3.986,3.436,4587.521,5516.32,8936.32,973
2060.29,699.2,3.987,3.436,4580.351,5516.35,8936.35,972
2052,699.2,3.987,3.436,4573.151,5516.35,8900.35,971
2052,699.2,3.987,3.437,4565.952,5516.35,8900.35,970
2052,699.2,3.986,3.437,4558.619,5516.22,8900.22,969
2040,699.2,3.987,3.438,4550.32,5480.32,8900.32,968
2040,697.2,3.986,3.438,4544.32,5480.32,8900.32,967
2040,695.2,3.987,3.439,4537.152,5480.35,8936.35,966
2040,695.2,3.987,3.439,4529.951,5480.35,8900.35,965
2040,695.2,3.988,3.441,4522.713,5480.31,8900.31,964
2040,695.2,3.988,3.441,4522.625,5446.62,8902.62,963
2028,691.2,3.988,3.441,4508.313,5444.31,8900.31,962
2028,691.2,3.988,3.443,4508.328,5444.33,8900.33,961
2028,689.6,3.988,3.443,4496.328,5444.33,8900.33,960
2028,687.6,3.988,3.443,4490.25,5444.25,8864.25,959
2028,688,3.988,3.443,4484.219,5408.22,8900.22,958
2028,684,3.988,3.444,4478.344,5408.34,8864.34,957
2028,684,3.988,3.445,4472.437,5408.44,8864.44,956
2016,684,3.988,3.445,4465.284,5408.48,8828.48,955
2016,680.0103333,3.988,3.446,4460.328,5408.33,8828.33,954
2028,679.219,3.999,3.779,4403,5376,8946.03,953
2016,679.2,3.985,3.772,4400.312,5372.31,8936.31,952
2028,682.4,3.988,3.45,4460.375,5408.38,8864.38,951
2016,680.4,3.987,3.447,4465.05,5408.25,8864.25,950
2016,678.4,3.987,3.447,4454.313,5408.31,8828.31,949
2016,676.8,3.987,3.448,4448.344,5372.34,8828.34,948
2016,676.8,3.987,3.448,4442.344,5372.34,8828.34,947
2016,675.2,3.987,3.448,4436.344,5372.34,8828.34,946
2004,673.2,3.987,3.449,4429.081,5372.28,8792.28,945
2004,673.6,3.986,3.45,4421.881,5372.28,8828.28,944
2012.78,673.6,3.987,3.45,4418.344,5372.34,8843.47,943
2004,669.6,3.986,3.451,4412.282,5372.28,8828.28,942
2004,672,3.986,3.451,4406.312,5336.31,8792.31,941
2004,668,3.986,3.452,4400.25,5336.25,8843.28,940
2004,668.4,3.986,3.453,4393.05,5336.25,8828.25,939
1992,666.4,3.986,3.453,4388.219,5336.22,8792.22,938
1992,664,3.985,3.453,4382.344,5336.34,8828.34,937
1992,664,3.986,3.454,4378.619,5336.22,8828.22,936
1992,664.8,3.986,3.454,4376.312,5300.31,8792.31,935
1992,663.2,3.985,3.454,4371.544,5300.34,8792.34,934
1992,661.2,3.985,3.456,4364.312,5300.31,8756.31,933
1992,661.6,3.984,3.455,4364.344,5300.34,8756.34,932
1992,657.6,3.985,3.456,4358.25,5300.25,8756.25,931
1980,656,3.984,3.456,4352.313,5300.31,8792.31,930
1989.56,652.75,3.994,3.785,4284,5250,8869,929
2004,654.4,3.973,3.449,4767.584,5768.38,9476.38,927
2004,662.4,3.977,3.46,4394.32,5336.32,8864.32,926
2004,662,3.977,3.458,4412.354,5336.35,8864.35,925
2004,660,3.978,3.458,4406.32,5336.32,8864.32,924
2004,664,3.978,3.459,4400.32,5336.32,8864.32,923
2004,664,3.979,3.459,4400.321,5336.32,8828.32,922
2004,661.9948333,3.979,3.459,4393.089,5336.29,8828.29,921
1992,661.6,3.979,3.459,4382.32,5300.32,8864.32,920
1992,660.032,3.978,3.459,4376.383,5300.38,8828.38,919
1992,657.6,3.979,3.461,4370.195,5300.19,8828.19,918
1992,657.6,3.979,3.46,4358.289,5300.29,8828.29,917
1992,657.6,3.979,3.461,4352.352,5300.35,8828.35,916
1980,658,3.979,3.461,4349.881,5264.28,8792.28,915
1980.03,657.6,3.98,3.461,4342.728,5264.33,8792.33,914
1980,653.6,3.98,3.461,4335.465,5264.26,8828.26,913
1980,652,3.98,3.462,4328.281,5264.28,8828.28,912
1980,652,3.98,3.462,4321.16,5264.36,8792.36,911
1968,648,3.98,3.463,4313.928,5228.33,8792.33,910
1968,650,3.98,3.466,4306.687,5230.69,8794.69,909
1968,646.4,3.98,3.464,4298.235,5228.23,8792.23,908
1968,646.4,3.98,3.464,4292.344,5228.34,8792.34,907
1968,648,3.98,3.465,4285.19,5228.39,8792.39,906
1968,644.8,3.98,3.465,4280.297,5228.3,8720.3,905
1968,640.781,3.99,3.788,4214.031,5180,8869,904
1968,640,3.977,3.782,4205.943,5156.34,8828.34,903
1968,643.2,3.979,3.469,4274.343,5192.34,8756.34,902
1968,644.8,3.979,3.467,4280.312,5228.31,8792.31,901
1968,643.2,3.979,3.467,4274.343,5192.34,8756.34,900
1956,640,3.979,3.467,4263.513,5192.31,8720.31,899
1956,639.6,3.979,3.468,4256.344,5192.34,8720.34,898
1956,640,3.978,3.468,4249.144,5192.34,8756.34,897
1956,640,3.978,3.469,4241.944,5192.34,8756.34,896
1956,636,3.978,3.469,4238.313,5156.31,8720.31,895
1956,636.031,3.978,3.47,4234.712,5156.31,8720.31,894
1944,638,3.978,3.47,4227.544,5156.34,8764.66,893
1944,634.4,3.978,3.469,4220.344,5156.34,8756.34,892
1944,634,3.977,3.47,4220.312,5156.31,8720.31,891
1944,632.8,3.978,3.47,4208.344,5156.34,8684.34,890
1944,630,3.977,3.47,4205.912,5156.31,8684.31,889
1944,631.2,3.977,3.472,4198.712,5120.31,8684.31,888
1944,627.2,3.977,3.472,4196.344,5120.34,8720.34,887
1932,627.2,3.977,3.472,4191.544,5120.34,8684.34,886
1932,628,3.977,3.472,4190.25,5120.25,8684.25,885
1932,626,3.976,3.472,4184.281,5120.28,8684.28,884
1932,623.937,3.976,3.473,4177.143,5120.34,8720.31,883
1932,624,3.976,3.474,4169.913,5084.31,8684.31,882
1932,622,3.975,3.475,4166.312,5084.31,8720.31,881
1929.62,616.813,3.984,3.793,4081,5047,8792,880
1932,617.6,3.967,3.788,4069.087,5012.29,8756.29,879
1932,620.8,3.969,3.477,4155.519,5084.32,8720.32,878
1932,625.6,3.972,3.474,4162.752,5084.35,8720.35,877
1932,626,3.973,3.474,4169.918,5084.32,8720.32,876
1932,627.6,3.973,3.472,4169.952,5084.35,8684.35,875
1932,627.2,3.973,3.473,4162.755,5084.35,8720.35,874
1932,627.2,3.973,3.473,4160.379,5084.38,8720.38,873
1932,627.2,3.973,3.473,4154.226,5084.23,8720.23,872
1920,625.2,3.973,3.473,4148.257,5084.26,8720.26,871
1920,625.2,3.973,3.473,4141.152,5084.35,8684.35,870
1920,623.2,3.974,3.475,4136.32,5048.32,8720.32,869
1920,623.2,3.974,3.474,4130.351,5048.35,8720.35,868
1920,619.2,3.974,3.475,4126.744,5048.34,8756.34,867
1920,619.2,3.974,3.475,4124.359,5048.36,8720.36,866
1920,619.2,3.975,3.475,4118.313,5048.31,8758.66,865
1920,616,3.975,3.476,4112.36,5048.36,8756.36,864
1920,617.6,3.975,3.476,4105.144,5048.34,8720.34,863
1908,616,3.974,3.477,4100.328,5012.33,8720.33,862
1908,612,3.974,3.477,4094.218,5012.22,8756.22,861
1908,614.4,3.973,3.478,4088.312,5012.31,8684.31,860
1908,610.4,3.973,3.479,4082.313,5012.31,8695.27,859
1908,612.8,3.973,3.479,4076.36,5012.36,8684.36,858
1908,610,3.973,3.478,4076.297,5012.3,8684.3,857
1905.59,604.812,3.981,3.796,4004,4963,8736,856
1908,605.6,3.97,3.791,3989.944,4940.34,8684.34,855
1908,606,3.97,3.483,4070.313,5012.31,8684.31,854
1908,608,3.972,3.482,4064.344,4976.34,8648.34,853
1908,608,3.971,3.481,4070.312,5012.31,8648.31,852
1896,605.6,3.972,3.481,4069.112,5012.31,8648.31,851
1896,604,3.971,3.482,4058.344,4976.34,8648.34,850
1895.97,600,3.97,3.483,4047.544,4976.34,8612.34,849
1896,602,3.97,3.484,4046.375,4976.38,8648.38,848
1896,598.4,3.97,3.483,4040.344,4976.34,8648.34,847
1896,600,3.97,3.485,4034.187,4976.19,8612.19,846
1884,596,3.97,3.485,4033.3,4976.5,8612.5,845
1884,596.8,3.97,3.485,4025.913,4940.31,8576.31,844
1884,594,3.969,3.485,4022.312,4940.31,8648.31,843
1884,595.2,3.969,3.485,4016.375,4940.38,8648.38,842
1884,593.02325,3.97,3.485,4011.513,4940.31,8612.31,841
1884,593.6,3.969,3.487,4010.5,4940.5,8612.5,840
1885.41,594,3.969,3.486,4006.5,4942.5,8650.5,839
1884,589.9948333,3.969,3.487,3998.344,4904.34,8612.34,838
1872,592,3.969,3.487,3997.206,4904.41,8612.41,837
1872,588,3.968,3.487,3989.944,4904.34,8612.34,836
1871.97,590,3.968,3.487,3986.344,4904.34,8612.34,835
1872,588,3.968,3.486,3980.281,4904.28,8576.28,834
1872,583.2,3.966,3.487,3975.575,4904.38,8612.38,833
1869.62,583.25,3.974,3.8,3885,4844,8687,832
1896,590,3.961,3.489,4486.816,5516.42,9620.42,830
1908,600,3.966,3.491,4076.385,5012.38,8684.38,829
1908,602.4,3.967,3.49,4097.92,5012.32,8684.32,828
1908,604,3.967,3.488,4100.227,5012.23,8684.23,827
1908,606,3.968,3.487,4100.351,5012.35,8684.35,826
1908,606,3.967,3.487,4097.952,5012.35,8648.35,825
1908,605.6,3.968,3.487,4088.348,5012.35,8684.35,824
1908,605.6,3.969,3.487,4083.552,5012.35,8684.35,823
1896,605.6,3.968,3.487,4076.321,5012.32,8684.32,822
1908,612.8,3.974,3.483,4141.027,5048.23,8720.23,820
1896,602,3.97,3.481,4097.952,5012.35,8684.35,819
1896,600,3.97,3.487,4058.32,4976.32,8648.32,818
1884,600,3.97,3.489,4047.528,4976.33,8648.33,817
1884,596,3.97,3.488,4040.359,4940.36,8695.58,816
1884,597.6,3.97,3.489,4028.234,4940.23,8684.23,815
1884,598,3.97,3.489,4022.36,4940.36,8648.36,814
1884,594.0206667,3.97,3.488,4082.337833,5012.34,8720.31,812
1884,594,3.97,3.49,4004.328,4940.33,8648.33,811
1872,592,3.97,3.491,3997.019,4904.22,8612.22,810
1872,590,3.969,3.49,3989.991,4904.39,8576.39,809
1872,590.4,3.969,3.491,3982.713,4904.31,8612.31,808
1862.39,576,3.972,3.795,3927.015,4879.01,8673,807
1860,576,3.964,3.794,3866.312,4796.31,8612.31,806
1848,572,3.96,3.499,3944.282,4868.28,8684.28,805
1860,582,3.965,3.502,3908.313,4832.31,8612.31,804
1872,587.1876,3.968,3.496,3950.344,4868.34,8576.34,803
1860,583.2,3.968,3.494,3956.344,4868.34,8612.34,802
1860,584,3.968,3.493,3953.975,4868.38,8612.38,801
1860,582,3.967,3.494,3944.375,4868.38,8576.38,800
1863.94,584,3.967,3.495,3938.312,4868.31,8576.31,799
1860,580,3.967,3.495,3932.343,4832.34,8576.34,798
1848,580,3.967,3.495,3926.312,4832.31,8576.31,797
